id,flightid,timestamp,aileron,elevator,rudder,flaps,slats,speedbrake,throttle0,throttle1,enginePump0,enginePump1,electricPump0,electricPump1,externalPower,apuGenerator,latitudeDeg,longitudeDeg,altitudeFt,rollDeg,pitchDeg,headingDeg,sideSlipDeg,airspeedKt,glideslope,verticalSpeedFps,airspeedIndicatorIndicatedSpeedKt,altimeterIndicatedAltitudeFt,altimeterPressureAltFt,attitudeIndicatorIndicatedPitchDeg,attitudeIndicatorIndicatedRollDeg,attitudeIndicatorInternalPitchDeg,attitudeIndicatorInternalRollDeg,encoderIndicatedAltitudeFt,encoderPressureAltFt,gpsIndicatedAltitudeFt,gpsIndicatedGroundSpeedKt,gpsIndicatedVerticalSpeed,indicatedHeadingDeg,magneticCompassIndicatedHeadingDeg,slipSkidBallIndicatedSlipSkid,turnIndicatorIndicatedTurnRate,verticalSpeedIndicatorIndicatedSpeedFpm,engineRpm
6538,14,1339,-1.0,0.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991837,-22.605427,146.22963,0.108487,4.951399,180.01363,-29.963749,2.964061,1.541484,0.0,2.471074,31.934792,-248.40678,12.0,40.0,0.0,0.0,-249.99986,-250.0,146.22963,0.0,0.0,192.89003,192.60594,-0.018928,-2.5,-7.821569,0.0
6539,14,1340,-1.0,0.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991837,-22.605427,146.22963,0.108487,4.951399,180.01363,-29.963749,2.964061,1.526751,0.0,2.471074,31.934792,-248.40678,12.0,40.0,0.0,0.0,-249.99986,-250.0,146.22963,0.0,0.0,192.89003,192.60593,-0.018928,-2.5,-7.821562,0.0
6540,14,1341,-1.0,0.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991837,-22.605427,146.22963,0.108487,4.951399,180.01363,-29.963749,2.964061,1.488858,0.0,2.471074,31.934792,-248.40678,12.0,40.0,0.0,0.0,-249.99986,-250.0,146.22963,0.0,0.0,192.89003,192.6059,-0.018928,-2.5,-7.821559,0.0
6541,14,1342,-1.0,0.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991837,-22.605427,146.22963,0.108487,4.951399,180.01363,-29.963749,2.964061,1.522964,0.0,2.471074,31.934792,-248.40678,12.0,40.0,0.0,0.0,-249.99986,-250.0,146.22963,0.0,0.0,192.89003,192.60588,-0.018928,-2.5,-7.821558,0.0
6542,14,1343,-1.0,0.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991837,-22.605427,146.22963,0.108487,4.951399,180.01363,-29.963749,2.964061,1.517701,0.0,2.471074,31.934792,-248.40678,12.0,40.0,0.0,0.0,-249.99986,-250.0,146.22963,0.0,0.0,192.89003,192.60587,-0.018928,-2.5,-7.821558,0.0
6543,14,1344,-1.0,0.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991837,-22.605427,146.22963,0.108487,4.951399,180.01363,-29.963749,2.964061,1.559185,0.0,2.471074,31.934792,-248.40678,12.0,40.0,0.0,0.0,-249.99986,-250.0,146.22963,0.0,0.0,192.89003,192.60583,-0.018928,-2.5,-7.821558,0.0
6544,14,1345,-1.0,0.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991837,-22.605427,146.22963,0.108487,4.951399,180.01363,-29.963749,2.964061,1.530266,0.0,2.471074,31.934792,-248.40678,12.0,40.0,0.0,0.0,-249.99986,-250.0,146.22963,0.0,0.0,192.89003,192.60582,-0.018928,-2.5,-7.821558,0.0
6545,14,1346,-1.0,0.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991837,-22.605427,146.22963,0.108487,4.951399,180.01363,-29.963749,2.964061,1.524509,0.0,2.471074,31.934792,-248.40678,12.0,40.0,0.0,0.0,-249.99986,-250.0,146.22963,0.0,0.0,192.89003,192.60582,-0.018928,-2.5,-7.821558,0.0
6546,14,1347,-1.0,0.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991837,-22.605427,146.22963,0.108487,4.951399,180.01363,-29.963749,2.964061,1.43307,0.0,2.471074,31.934792,-248.40678,12.0,40.0,0.0,0.0,-249.99986,-250.0,146.22963,0.0,0.0,192.89003,192.6058,-0.018928,-2.5,-7.821558,0.0
6547,14,1348,-1.0,0.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991837,-22.605427,146.22963,0.108487,4.951399,180.01363,-29.963749,2.964061,1.518231,0.0,2.471074,31.934792,-248.40678,12.0,40.0,0.0,0.0,-249.99986,-250.0,146.22963,0.0,0.0,192.89003,192.60579,-0.018928,-2.5,-7.821554,0.0
6548,14,1349,-1.0,0.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991837,-22.605427,146.22963,0.108487,4.951399,180.01363,-29.963749,2.964061,1.292392,0.0,2.471074,31.934792,-248.40678,12.0,40.0,0.0,0.0,-249.99986,-250.0,146.22963,0.0,0.0,192.89003,192.60579,-0.018928,-2.5,-7.821543,0.0
6549,14,1350,-1.0,0.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991837,-22.605427,146.22963,0.108487,4.951399,180.01363,-29.963749,2.964061,1.486135,0.0,2.471074,31.934792,-248.40678,12.0,40.0,0.0,0.0,-249.99986,-250.0,146.22963,0.0,0.0,192.89003,192.60577,-0.018928,-2.5,-7.821531,0.0
6550,14,1351,-1.0,0.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991837,-22.605427,146.22963,0.108487,4.951399,180.01363,-29.963749,2.964061,-0.255087,-0.0,2.471074,31.934792,-248.40678,12.0,40.0,0.0,0.0,-249.99986,-250.0,146.22963,0.0,0.0,192.89003,192.60577,-0.018928,-2.5,-7.821524,0.0
6551,14,1352,-1.0,0.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991837,-22.605427,146.22963,0.108487,4.951399,180.01363,-29.963749,2.964061,1.529752,0.0,2.471074,31.934792,-248.40678,12.0,40.0,0.0,0.0,-249.99986,-250.0,146.22963,0.0,0.0,192.89003,192.60577,-0.018928,-2.5,-7.821515,0.0
6552,14,1353,-1.0,0.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991837,-22.605427,146.22963,0.108487,4.951399,180.01363,-29.963749,2.964061,1.407663,0.0,2.471074,31.934792,-248.40678,12.0,40.0,0.0,0.0,-249.99986,-250.0,146.22963,0.0,0.0,192.89003,192.60577,-0.018928,-2.5,-7.821514,0.0
6553,14,1354,-1.0,0.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991837,-22.605427,146.22963,0.108487,4.951399,180.01363,-29.963749,2.964061,0.234685,0.0,2.471074,31.934792,-248.40678,12.0,40.0,0.0,0.0,-249.99986,-250.0,146.22963,0.0,0.0,192.89003,192.60577,-0.018928,-2.5,-7.821508,0.0
6554,14,1355,-1.0,0.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991837,-22.605427,146.22963,0.108487,4.951399,180.01363,-29.963749,2.964061,1.157431,0.0,2.471074,31.934792,-248.40678,12.0,40.0,0.0,0.0,-249.99986,-250.0,146.22963,0.0,3.4E-5,192.89003,192.60577,-0.018928,-2.5,-7.821512,0.0
6555,14,1356,-1.0,0.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991837,-22.605427,146.22963,0.108487,4.951399,180.01363,-29.963749,2.964061,1.461924,0.0,2.471074,31.934792,-248.40678,12.0,40.0,0.0,0.0,-249.99986,-250.0,146.22963,0.0,0.0,192.89003,192.60577,-0.018928,-2.5,-7.821514,0.0
6556,14,1357,-1.0,0.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991837,-22.605427,146.22963,0.108487,4.951399,180.01363,-29.963749,2.964061,1.134041,0.0,2.471074,31.934792,-248.40678,12.0,40.0,0.0,0.0,-249.99986,-250.0,146.22963,0.0,0.0,192.89003,192.60579,-0.018928,-2.5,-7.821508,0.0
6557,14,1358,-1.0,0.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991837,-22.605427,146.22963,0.108487,4.951399,180.01363,-29.963749,2.964061,0.900703,0.0,2.471074,31.934792,-248.40678,12.0,40.0,0.0,0.0,-249.99986,-250.0,146.22963,0.0,0.0,192.89003,192.60579,-0.018928,-2.5,-7.821509,0.0
6558,14,1359,-1.0,0.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991837,-22.605427,146.22963,0.108487,4.951399,180.01363,-29.963749,2.964061,1.400083,0.0,2.471074,31.934792,-248.40678,12.0,40.0,0.0,0.0,-249.99986,-250.0,146.22963,0.0,0.0,192.89003,192.6058,-0.018928,-2.5,-7.821516,0.0
6559,14,1360,-1.0,0.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991837,-22.605427,146.22963,0.108487,4.951399,180.01363,-29.963749,2.964061,1.464332,0.0,2.471074,31.934792,-248.40678,12.0,40.0,0.0,0.0,-249.99986,-250.0,146.22963,0.0,3.4E-5,192.89003,192.6058,-0.018928,-2.5,-7.821518,0.0
6560,14,1361,-1.0,0.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991837,-22.605427,146.22963,0.108487,4.951399,180.01363,-29.963749,2.964061,1.403664,0.0,2.471074,31.934792,-248.40678,12.0,40.0,0.0,0.0,-249.99986,-250.0,146.22963,0.0,3.4E-5,192.89003,192.60582,-0.018928,-2.5,-7.821508,0.0
6561,14,1362,-1.0,0.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991837,-22.605427,146.22963,0.108487,4.951399,180.01363,-29.963749,2.964061,-1.318632,-0.0,2.471074,31.934792,-248.40678,12.0,40.0,0.0,0.0,-249.99986,-250.0,146.22963,0.0,0.0,192.89003,192.60583,-0.018928,-2.5,-7.821508,0.0
6562,14,1363,-1.0,0.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991837,-22.605427,146.22963,0.108487,4.951399,180.01363,-29.963749,2.964061,1.301411,0.0,2.471074,31.934792,-248.40678,12.0,40.0,0.0,0.0,-249.99986,-250.0,146.22963,0.0,0.0,192.89003,192.60585,-0.018928,-2.5,-7.821508,0.0
6563,14,1364,-1.0,0.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991837,-22.605427,146.22963,0.108487,4.951399,180.01363,-29.963749,2.964061,1.005732,0.0,2.471074,31.934792,-248.40678,12.0,40.0,0.0,0.0,-249.99986,-250.0,146.22963,0.0,0.0,192.89003,192.60587,-0.018928,-2.5,-7.821502,0.0
6564,14,1365,-1.0,0.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991837,-22.605427,146.22963,0.108487,4.951399,180.01363,-29.963749,2.964061,-0.887481,-0.0,2.471074,31.934792,-248.40678,12.0,40.0,0.0,0.0,-249.99986,-250.0,146.22963,0.0,0.0,192.89003,192.60588,-0.018928,-2.5,-7.821503,0.0
6565,14,1366,-1.0,0.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991837,-22.605427,146.22963,0.108487,4.951399,180.01363,-29.963749,2.964061,1.327974,0.0,2.471074,31.934792,-248.40678,12.0,40.0,0.0,0.0,-249.99986,-250.0,146.22963,0.0,3.4E-5,192.89003,192.6059,-0.018928,-2.5,-7.821492,0.0
6566,14,1367,-1.0,0.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991837,-22.605427,146.22963,0.108487,4.951399,180.01363,-29.963749,2.964061,1.134342,0.0,2.471074,31.934792,-248.40678,12.0,40.0,0.0,0.0,-249.99986,-250.0,146.22963,0.0,-3.4E-5,192.89003,192.60591,-0.018928,-2.5,-7.821495,0.0
6567,14,1368,-1.0,0.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991837,-22.605427,146.22963,0.108487,4.951399,180.01363,-29.963749,2.964061,-1.23252,-0.0,2.471074,31.934792,-248.40678,12.0,40.0,0.0,0.0,-249.99986,-250.0,146.22963,0.0,0.0,192.89003,192.60593,-0.018928,-2.5,-7.821511,0.0
6568,14,1369,-1.0,0.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991837,-22.605427,146.22963,0.108487,4.951399,180.01363,-29.963749,2.964061,-0.665879,-0.0,2.471074,31.934792,-248.40678,12.0,40.0,0.0,0.0,-249.99986,-250.0,146.22963,0.0,0.0,192.89003,192.60596,-0.018928,-2.5,-7.821509,0.0
6569,14,1370,-1.0,0.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991837,-22.605427,146.22963,0.108487,4.951399,180.01363,-29.963749,2.964061,1.133031,0.0,2.471074,31.934792,-248.40678,12.0,40.0,0.0,0.0,-249.99986,-250.0,146.22963,0.0,3.4E-5,192.89003,192.60597,-0.018928,-2.5,-7.821505,0.0
6570,14,1371,-1.0,0.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991837,-22.605427,146.22963,0.108487,4.951399,180.01363,-29.963749,2.964061,-1.24252,-0.0,2.471074,31.934792,-248.40678,12.0,40.0,0.0,0.0,-249.99986,-250.0,146.22963,0.0,0.0,192.89003,192.60599,-0.018928,-2.5,-7.821489,0.0
6571,14,1372,-1.0,0.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991837,-22.605427,146.22963,0.108487,4.951399,180.01363,-29.963749,2.964061,-1.078393,-0.0,2.471074,31.934792,-248.40678,12.0,40.0,0.0,0.0,-249.99986,-250.0,146.22963,0.0,0.0,192.89003,192.60602,-0.018928,-2.5,-7.821484,0.0
6572,14,1373,-1.0,0.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991837,-22.605427,146.22963,0.108487,4.951399,180.01363,-29.963749,2.964061,1.332247,0.0,2.471074,31.934792,-248.40678,12.0,40.0,0.0,0.0,-249.99986,-250.0,146.22963,0.0,0.0,192.89003,192.60603,-0.018928,-2.5,-7.821482,0.0
6573,14,1374,-1.0,0.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991837,-22.605427,146.22963,0.108487,4.951399,180.01363,-29.963749,2.964061,1.236997,0.0,2.471074,31.934792,-248.40678,12.0,40.0,0.0,0.0,-249.99986,-250.0,146.22963,0.0,0.0,192.89003,192.60606,-0.018928,-2.5,-7.821482,0.0
6574,14,1375,-1.0,0.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991837,-22.605427,146.22963,0.108487,4.951399,180.01363,-29.963749,2.964061,1.391132,0.0,2.471074,31.934792,-248.40678,12.0,40.0,0.0,0.0,-249.99986,-250.0,146.22963,0.0,3.4E-5,192.89003,192.6061,-0.018928,-2.5,-7.821497,0.0
6575,14,1376,-1.0,0.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991837,-22.605427,146.22963,0.108487,4.951399,180.01363,-29.963749,2.964061,1.274936,0.0,2.471074,31.934792,-248.40678,12.0,40.0,0.0,0.0,-249.99986,-250.0,146.22963,0.0,0.0,192.89003,192.60611,-0.018928,-2.5,-7.821487,0.0
6576,14,1377,-1.0,0.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991837,-22.605427,146.22963,0.108487,4.951399,180.01363,-29.963749,2.964061,1.123442,0.0,2.471074,31.934792,-248.40678,12.0,40.0,0.0,0.0,-249.99986,-250.0,146.22963,0.0,0.0,192.89003,192.60614,-0.018928,-2.5,-7.821492,0.0
6577,14,1378,-1.0,0.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991837,-22.605427,146.22963,0.108487,4.951399,180.01363,-29.963749,2.964061,1.417381,0.0,2.471074,31.934792,-248.40678,12.0,40.0,0.0,0.0,-249.99986,-250.0,146.22963,0.0,0.0,192.89003,192.60617,-0.018928,-2.5,-7.821507,0.0
6578,14,1379,-1.0,0.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991837,-22.605427,146.22963,0.108487,4.951399,180.01363,-29.963749,2.964061,1.477972,0.0,2.471074,31.934792,-248.40678,12.0,40.0,0.0,0.0,-249.99986,-250.0,146.22963,0.0,0.0,192.89003,192.60619,-0.018928,-2.5,-7.821515,0.0
6579,14,1380,-1.0,0.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991837,-22.605427,146.22963,0.108487,4.951399,180.01363,-29.963749,2.964061,1.488257,0.0,2.471074,31.934792,-248.40678,12.0,40.0,0.0,0.0,-249.99986,-250.0,146.22963,0.0,0.0,192.89003,192.60622,-0.018928,-2.5,-7.821518,0.0
6580,14,1381,-1.0,0.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991837,-22.605427,146.22963,0.108487,4.951399,180.01363,-29.963749,2.964061,1.128349,0.0,2.471074,31.934792,-248.40678,12.0,40.0,0.0,0.0,-249.99986,-250.0,146.22963,0.0,0.0,192.89003,192.60625,-0.018928,-2.5,-7.821519,0.0
6581,14,1382,-1.0,0.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991837,-22.605427,146.22963,0.108487,4.951399,180.01363,-29.963749,2.964061,1.402416,0.0,2.471074,31.934792,-248.40678,12.0,40.0,0.0,0.0,-249.99986,-250.0,146.22963,0.0,-3.4E-5,192.89003,192.60626,-0.018928,-2.5,-7.821513,0.0
6582,14,1383,-1.0,0.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991837,-22.605427,146.22963,0.108487,4.951399,180.01363,-29.963749,2.964061,1.445014,0.0,2.471074,31.934792,-248.40678,12.0,40.0,0.0,0.0,-249.99986,-250.0,146.22963,0.0,0.0,192.89003,192.6063,-0.018928,-2.5,-7.821517,0.0
6583,14,1384,-1.0,0.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991837,-22.605427,146.22963,0.108487,4.951399,180.01363,-29.963749,2.964061,1.403764,0.0,2.471074,31.934792,-248.40678,12.0,40.0,0.0,0.0,-249.99986,-250.0,146.22963,0.0,0.0,192.89003,192.60632,-0.018928,-2.5,-7.821507,0.0
6584,14,1385,-1.0,0.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991837,-22.605427,146.22963,0.108487,4.951399,180.01363,-29.963749,2.964061,-1.229633,-0.0,2.471074,31.934792,-248.40678,12.0,40.0,0.0,0.0,-249.99986,-250.0,146.22963,0.0,0.0,192.89003,192.60635,-0.018928,-2.5,-7.821507,0.0
6585,14,1386,-1.0,0.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991837,-22.605427,146.22963,0.108487,4.951399,180.01363,-29.963749,2.964061,1.139365,0.0,2.471074,31.934792,-248.40678,12.0,40.0,0.0,0.0,-249.99986,-250.0,146.22963,0.0,-3.4E-5,192.89003,192.60638,-0.018928,-2.5,-7.8215,0.0
6586,14,1387,-1.0,0.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991837,-22.605427,146.22963,0.108487,4.951399,180.01363,-29.963749,2.964061,1.459213,0.0,2.471074,31.934792,-248.40678,12.0,40.0,0.0,0.0,-249.99986,-250.0,146.22963,0.0,0.0,192.89003,192.6064,-0.018928,-2.5,-7.821508,0.0
6587,14,1388,-1.0,0.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991837,-22.605427,146.22963,0.108487,4.951399,180.01363,-29.963749,2.964061,0.679118,0.0,2.471074,31.934792,-248.40678,12.0,40.0,0.0,0.0,-249.99986,-250.0,146.22963,0.0,0.0,192.89003,192.60643,-0.018928,-2.5,-7.821516,0.0
6588,14,1389,-1.0,0.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991837,-22.605427,146.22963,0.108487,4.951399,180.01363,-29.963749,2.964061,1.371622,0.0,2.471074,31.934792,-248.40678,12.0,40.0,0.0,0.0,-249.99986,-250.0,146.22963,0.0,3.4E-5,192.89003,192.60646,-0.018928,-2.5,-7.821518,0.0
6589,14,1390,-1.0,0.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991837,-22.605427,146.22963,0.108487,4.951399,180.01363,-29.963749,2.964061,1.439763,0.0,2.471074,31.934792,-248.40678,12.0,40.0,0.0,0.0,-249.99986,-250.0,146.22963,0.0,0.0,192.89003,192.60649,-0.018928,-2.5,-7.821517,0.0
6590,14,1391,-1.0,0.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991837,-22.605427,146.22963,0.108487,4.951399,180.01363,-29.963749,2.964061,1.315269,0.0,2.471074,31.934792,-248.40678,12.0,40.0,0.0,0.0,-249.99986,-250.0,146.22963,0.0,0.0,192.89003,192.6065,-0.018928,-2.5,-7.821518,0.0
6591,14,1392,-1.0,0.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991837,-22.605427,146.22963,0.108487,4.951399,180.01363,-29.963749,2.964061,-0.964416,-0.0,2.471074,31.934792,-248.40678,12.0,40.0,0.0,0.0,-249.99986,-250.0,146.22963,0.0,0.0,192.89003,192.60654,-0.018928,-2.5,-7.8215,0.0
6592,14,1393,-1.0,0.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991837,-22.605427,146.22963,0.108487,4.951399,180.01363,-29.963749,2.964061,1.512631,0.0,2.471074,31.934792,-248.40678,12.0,40.0,0.0,0.0,-249.99986,-250.0,146.22963,0.0,0.0,192.89003,192.60657,-0.018928,-2.5,-7.821498,0.0
6593,14,1394,-1.0,0.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991837,-22.605427,146.22963,0.108487,4.951399,180.01363,-29.963749,2.964061,1.469206,0.0,2.471074,31.934792,-248.40678,12.0,40.0,0.0,0.0,-249.99986,-250.0,146.22963,0.0,0.0,192.89003,192.60658,-0.018928,-2.5,-7.821512,0.0
6594,14,1395,-1.0,0.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991837,-22.605427,146.22963,0.108487,4.951399,180.01363,-29.963749,2.964061,1.533578,0.0,2.471074,31.934792,-248.40678,12.0,40.0,0.0,0.0,-249.99986,-250.0,146.22963,0.0,0.0,192.89003,192.60661,-0.018928,-2.5,-7.821517,0.0
6595,14,1396,-1.0,0.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991837,-22.605427,146.22963,0.108487,4.951399,180.01363,-29.963749,2.964061,1.498506,0.0,2.471074,31.934792,-248.40678,12.0,40.0,0.0,0.0,-249.99986,-250.0,146.22963,0.0,0.0,192.89003,192.60663,-0.018928,-2.5,-7.821532,0.0
6596,14,1397,-1.0,0.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991837,-22.605427,146.22963,0.108487,4.951399,180.01363,-29.963749,2.964061,1.538155,0.0,2.471074,31.934792,-248.40678,12.0,40.0,0.0,0.0,-249.99986,-250.0,146.22963,0.0,0.0,192.89003,192.60666,-0.018928,-2.5,-7.821548,0.0
6597,14,1398,-1.0,0.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991837,-22.605427,146.22963,0.108487,4.951399,180.01363,-29.963749,2.964061,1.048684,0.0,2.471074,31.934792,-248.40678,12.0,40.0,0.0,0.0,-249.99986,-250.0,146.22963,0.0,0.0,192.89003,192.60667,-0.018928,-2.5,-7.821544,0.0
6598,14,1399,-1.0,0.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991837,-22.605427,146.22963,0.108487,4.951399,180.01363,-29.963749,2.964061,1.492236,0.0,2.471074,31.934792,-248.40678,12.0,40.0,0.0,0.0,-249.99986,-250.0,146.22963,0.0,0.0,192.89003,192.6067,-0.018928,-2.5,-7.821545,0.0
6599,14,1400,-1.0,0.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991837,-22.605427,146.22963,0.108487,4.951399,180.01363,-29.963749,2.964061,1.417213,0.0,2.471074,31.934792,-248.40678,12.0,40.0,0.0,0.0,-249.99986,-250.0,146.22963,0.0,-3.4E-5,192.89003,192.60672,-0.018928,-2.5,-7.821544,0.0
6600,14,1401,-1.0,0.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991837,-22.605427,146.22963,0.108487,4.951399,180.01363,-29.963749,2.964061,1.420871,0.0,2.471074,31.934792,-248.40678,12.0,40.0,0.0,0.0,-249.99986,-250.0,146.22963,0.0,-3.4E-5,192.89003,192.60674,-0.018928,-2.5,-7.82153,0.0
6601,14,1402,-1.0,0.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991837,-22.605427,146.22963,0.108487,4.951399,180.01363,-29.963749,2.964061,1.509763,0.0,2.471074,31.934792,-248.40678,12.0,40.0,0.0,0.0,-249.99986,-250.0,146.22963,0.0,3.4E-5,192.89003,192.60677,-0.018928,-2.5,-7.821531,0.0
6602,14,1403,-1.0,0.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991837,-22.605427,146.22963,0.108487,4.951399,180.01363,-29.963749,2.964061,1.286241,0.0,2.471074,31.934792,-248.40678,12.0,40.0,0.0,0.0,-249.99986,-250.0,146.22963,0.0,0.0,192.89003,192.60678,-0.018928,-2.5,-7.821527,0.0
6603,14,1404,-1.0,0.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991837,-22.605427,146.22963,0.108487,4.951399,180.01363,-29.963749,2.964061,1.300616,0.0,2.471074,31.934792,-248.40678,12.0,40.0,0.0,0.0,-249.99986,-250.0,146.22963,0.0,0.0,192.89003,192.6068,-0.018928,-2.5,-7.821522,0.0
